,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.522791519434629,0.6653710247349823,0.8181978798586572,0.8683745583038869,0.9128975265017668,0.9280918727915194,0.9659010600706713,0.9604240282685512,0.9607773851590106,0.9777385159010601,0.9890459363957598
Precision,0.6718008464188195,0.7306053619279298,0.8502208326890972,0.8826277313995609,0.9260239779922971,0.9353769438753528,0.9676905678910496,0.9626082418179556,0.9622998183825846,0.9784232193036491,0.9890452879444077
Recall,0.522791519434629,0.6653710247349823,0.8181978798586572,0.8683745583038869,0.9128975265017668,0.9280918727915194,0.9659010600706713,0.9604240282685512,0.9607773851590106,0.9777385159010601,0.9890459363957598
F1 score,0.5523397786675062,0.6837048925597927,0.8267445800428369,0.8729840077780591,0.9163744169966471,0.9297028513301439,0.965769261250238,0.96024070696168,0.960266346347209,0.9776848630425787,0.9889902722877962
