,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.38140955705869517,0.6441195723325333,0.7497272528911193,0.7641283002400174,0.9053022037966397,0.9269037748199869,0.9269037748199869,0.9323587169975999,0.9572332533275147,0.9670521492472179,0.9707615099279948
Precision,0.47699949770783906,0.715806060831948,0.8014519074844382,0.8124434476651908,0.926989604431941,0.9427331992803203,0.9479320982567652,0.9509811545474377,0.9621625932344295,0.9684268333199019,0.9718777216721807
Recall,0.38140955705869517,0.6441195723325333,0.7497272528911193,0.7641283002400174,0.9053022037966397,0.9269037748199869,0.9269037748199869,0.9323587169975999,0.9572332533275147,0.9670521492472179,0.9707615099279948
F1 score,0.42156225726492036,0.6651673065946296,0.7624505777540248,0.7792519162784779,0.9109141440244859,0.9308833415040012,0.9320169288978666,0.9368564938110839,0.9583156527437421,0.9671784566441848,0.9707938728388431
