,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.4632026627218935,0.6547707100591716,0.7431582840236687,0.7953032544378699,0.8685281065088757,0.8918269230769231,0.8809171597633136,0.8903476331360947,0.9497041420118343,0.9524778106508875,0.9609837278106509
Precision,0.5490105869282449,0.6539682470122619,0.7795181338624418,0.8108769916022304,0.8752050097826667,0.9022415643149587,0.8886729852182338,0.8977024324266947,0.9504795712220614,0.9559158090347489,0.9620443932389895
Recall,0.4632026627218935,0.6547707100591716,0.7431582840236687,0.7953032544378699,0.8685281065088757,0.8918269230769231,0.8809171597633136,0.8903476331360947,0.9497041420118343,0.9524778106508875,0.9609837278106509
F1 score,0.4671367430702755,0.6433255003454199,0.7452397732762414,0.7968948042533891,0.8683952117212256,0.8929266971752275,0.8817461317521189,0.8907938364059339,0.9498742402072987,0.9533281394324244,0.9611869130213813
