fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0.9685750007629395,1.7103078365325928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9735069274902344,1.7075469493865967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9339220523834229,1.7098660469055176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9753260612487793,1.707617998123169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9475388526916504,1.7396821975708008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9679381847381592,1.7158358097076416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.017853021621704,1.7266769409179688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9601192474365234,1.6965670585632324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9495079517364502,1.7230212688446045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9927172660827637,1.7162606716156006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
