fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.0037450790405273,1.719238042831421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9598479270935059,1.7160558700561523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9289729595184326,1.7173569202423096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9477362632751465,1.7021899223327637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9646713733673096,1.7038328647613525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9582619667053223,1.730928897857666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.966174840927124,1.7197260856628418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9624950885772705,1.7046549320220947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9607598781585693,1.7001409530639648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9614920616149902,1.7051990032196045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
