fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
1.1074187755584717,1.7404310703277588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0088679790496826,1.7257909774780273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9918661117553711,1.7405850887298584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9595751762390137,1.7312939167022705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9705185890197754,1.7322664260864258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9657108783721924,1.7172060012817383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9759130477905273,1.710284948348999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9780769348144531,1.7073521614074707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0184922218322754,1.7330057621002197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9652609825134277,1.7376189231872559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
