fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0.969951868057251,1.7235732078552246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9393370151519775,1.709625244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9667730331420898,1.70542311668396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.949772834777832,1.7275052070617676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9696600437164307,1.7053229808807373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9625599384307861,1.7094779014587402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9501957893371582,1.7109808921813965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9938549995422363,1.712820053100586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9588220119476318,1.722491979598999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.975269079208374,1.708738088607788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
