fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0.9831140041351318,1.721311092376709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9677939414978027,1.7040340900421143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.086089849472046,1.7132291793823242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.003265142440796,1.7106420993804932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.972938060760498,1.7239270210266113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9704968929290771,1.7037568092346191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9806528091430664,1.7153692245483398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.004105806350708,1.701451063156128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9762349128723145,1.718541145324707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9687550067901611,1.7268037796020508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
