fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0.9647901058197021,1.7257530689239502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9506921768188477,1.7949199676513672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0078608989715576,1.716027021408081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9766337871551514,1.7259032726287842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9537339210510254,1.7163162231445312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9860661029815674,1.7240591049194336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9620039463043213,1.7255890369415283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9538631439208984,1.71675705909729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9440739154815674,1.7208142280578613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9254908561706543,1.7365522384643555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
