fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0.9934189319610596,1.7085580825805664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9785630702972412,1.709744930267334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9823060035705566,1.704057216644287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9495611190795898,1.6985678672790527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9951198101043701,1.7122008800506592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.995060920715332,1.7204298973083496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9692227840423584,1.7051141262054443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9739890098571777,1.6969687938690186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9876601696014404,1.6988520622253418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9633760452270508,1.7044448852539062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
