fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0.9774563312530518,1.7264208793640137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9850451946258545,1.7284879684448242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9640920162200928,1.718470811843872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9521028995513916,1.7133870124816895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.952800989151001,1.7165579795837402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9649350643157959,1.7236249446868896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0631611347198486,1.7433490753173828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9796502590179443,1.7177209854125977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9608640670776367,1.711754560470581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9617178440093994,1.7188069820404053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
