CV Fold,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,21.19429111480713,1.267909049987793,0.9261673818042476,-6.52855985104749,-0.9310099401407705,-3.3851487126899977,-0.0010438127797753735,-0.10340941388223257
1,15.704184293746948,1.2682240009307861,0.9257463493863117,-7.8583705181822125,-0.9042005406255017,-3.4107826968522112,-0.001043741570158048,-0.09247818046083012
2,16.56287908554077,2.5994207859039307,0.915101739079666,-7.909819496870533,-0.9370544523035981,-3.6427132030416733,-0.0010973025955385283,-0.09632710102943776
3,13.273451089859009,1.2561981678009033,0.9022440756463415,-7.771638500605228,-1.050577297790825,-4.356516326141566,-0.0012959841112071642,-0.08351682098601998
4,13.251284837722778,1.2569780349731445,0.9227930817598424,-7.85604003191952,-0.9463960970317032,-3.502999447497871,-0.001061746753775274,-0.09363483376051818
5,14.03783893585205,1.2554709911346436,0.9216205844365544,-7.858264123353564,-0.9152088612372097,-3.6769782686843864,-0.0011093334925125697,-0.0881976218419922
6,14.060014724731445,1.261662244796753,0.9241811686563508,-7.780009997053298,-0.9559832430761056,-3.645912791190187,-0.0011265024690849312,-0.09127915182545365
7,12.947389364242554,1.2553930282592773,0.919633096308131,-7.863135006118583,-0.9560513426700287,-3.810871549114508,-0.001159947877187066,-0.09878718854515967
8,15.855395793914795,1.2621092796325684,0.9128723219689883,-7.886912970305133,-1.050530810022552,-4.166944381052497,-0.0012660761290359992,-0.10899431622091527
9,13.71303129196167,1.2454347610473633,0.9171741687433469,-7.859580929921677,-1.0004743100260252,-3.8754295465564117,-0.001178778824002326,-0.09610152710468611
