CV Fold,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,11.31518292427063,1.2671260833740234,0.9443390574274204,-11.37737315869986,-0.7059416265264478,-2.2642135098013916,-0.0020461887973825033,-0.4755778596507483
1,11.552556991577148,1.2519400119781494,0.9430643188206165,-11.613414851753596,-0.6715515321168167,-2.22565529473702,-0.0020506114996856847,-0.4903639701124476
2,11.414459705352783,1.2462291717529297,0.9441166971293683,-9.273440523693708,-0.711928468762352,-2.275336882536396,-0.002087494802552227,-0.48789983208472165
3,12.687599658966064,1.24953031539917,0.9340388661964254,-10.84571078758848,-0.7219266067221783,-2.524239149955387,-0.0023883979472886104,-0.297786211314925
4,10.981984853744507,1.262159824371338,0.9359985262610953,-10.854172079892976,-0.7119492879930426,-2.46350269643759,-0.002368679541452309,-0.49184472377262267
5,11.490213871002197,1.290398359298706,0.9327668920452455,-10.937829731327092,-0.7412434207677261,-2.5603184027745,-0.002454959261731304,-0.2373235264322311
6,12.68246078491211,1.1526803970336914,0.950869087530454,-10.570652243851612,-0.6359409808757686,-1.8830258485048945,-0.0017384725696797368,-0.11586719126453104
7,12.344323873519897,1.237488031387329,0.9468344671825075,-10.33965907587789,-0.6787592197119734,-2.110401478447107,-0.0019611673568624985,-0.5080600321534945
8,10.476855039596558,1.250046968460083,0.9356095163014478,-10.881312511148458,-0.7438360994742689,-2.522014241049961,-0.0023156767196213053,-0.3376616472242091
9,11.091594934463501,1.265127182006836,0.9573375293518595,-9.26119426246413,-0.6080324905489074,-1.6636011723154165,-0.0015970783804054403,-0.1395735747098623
