CV Fold,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,11.637749910354614,1.2477083206176758,0.9807334420157675,-9.031143207717498,-1.0379939466690946,-2.4137263465897285,-0.0010353140774452291,-0.7766870077472419
1,12.79799222946167,1.2685949802398682,0.9818040019722581,-6.755196082786689,-1.0201771738513914,-2.215413871364162,-0.0009340499077041557,-0.7859207002692301
2,13.761222839355469,1.259854793548584,0.9817604712095506,-12.021504919059232,-1.0180069518421164,-2.3958310287604268,-0.001040739408927636,-0.7781540876020188
3,13.920325756072998,1.2515320777893066,0.98287640297607,-6.650598247958158,-0.9951141232385072,-2.1520194553851764,-0.0008655456639500369,-0.7836592338875192
4,12.834344148635864,1.3479089736938477,0.9828014874490169,-6.571357850212422,-1.0004649024869572,-2.155701051909377,-0.0008997858193534003,-0.7867080922060055
5,14.94562816619873,1.4685709476470947,0.980444161290742,-17.717384613384695,-1.0213736736355201,-2.4657537424419997,-0.0010794503476121056,-0.7795771512393017
6,12.458234071731567,1.2597589492797852,0.9820468373544542,-5.182554048222798,-1.0371901565641843,-2.3193331026238035,-0.0010295390485580808,-0.773427895823481
7,12.352773189544678,1.2629637718200684,0.9773622678252425,-17.607464551449787,-1.0767739018766986,-2.797131605158497,-0.0012774836401627826,-0.776553306035602
8,15.103955030441284,1.2478969097137451,0.9782860169839682,-11.911361028269724,-1.083836505781983,-2.6551684560411126,-0.0010916937580693648,-0.7715221065706075
9,12.076066017150879,1.259044885635376,0.9757876568434283,-13.456141924911414,-1.0794976223671946,-2.9490310860094904,-0.0013378271066735782,-0.7832489151372073
