CV Fold,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,14.071222066879272,1.2575368881225586,0.8384026289055079,-1.576998200237533,-0.20712415241448212,-0.11976585742474984,-6.753408059143014e-05,-0.10910587902328928
1,12.226727962493896,1.2597460746765137,0.87132387263398,-1.5667194329803138,-0.18774898910191043,-0.09269243167505092,-5.2399468112833724e-05,-0.1127585340713182
2,19.8040030002594,1.264275074005127,0.8269263563617285,-1.5674595337888206,-0.2111228678366383,-0.1261427361088511,-7.102962941638169e-05,-0.11124444818151602
3,20.514432907104492,1.3842530250549316,0.8274208198680284,-1.5782168470979059,-0.212554244894513,-0.12861197718253162,-7.251655330630128e-05,-0.110900887027924
4,16.125524044036865,1.2580838203430176,0.8457667070977486,-1.6022782036547554,-0.20038889978085359,-0.11257837508125292,-6.354174129114916e-05,-0.11292526266201008
5,13.706148862838745,1.3549060821533203,0.8263562846175185,-1.5910821987590893,-0.20949305012028868,-0.1326277654168781,-7.474625185126426e-05,-0.1090634669161119
6,20.955106735229492,1.5919890403747559,0.8016122061227156,-1.594586550890618,-0.2219199092072766,-0.1417886522649178,-7.994356500158281e-05,-0.1099463399627183
7,16.39655113220215,1.2733299732208252,0.8308388792328205,-1.5804672344634625,-0.20687452705170245,-0.12478035716745207,-7.032501987820801e-05,-0.11056295284092243
8,13.611149072647095,1.477679967880249,0.8410630533467651,-1.5792602779645861,-0.20584946429287915,-0.11668935684851768,-6.575840572708648e-05,-0.11147274674028296
9,14.661375045776367,1.2584848403930664,0.8508732405784041,-1.5789204563675057,-0.19950191238561496,-0.10964818274951951,-6.182616951512127e-05,-0.11104796557737728
