fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
3.5448451042175293,1.2569971084594727,0.9999995785989978,-0.015600000000006276,-0.0002171590910497769,-1.469147727211622e-06,-4.0786732730135547e-10,-1.6342482922482304e-13
3.0437228679656982,1.4488821029663086,0.9999992486757215,-0.023400000000002308,-0.0003146590910435989,-2.6098977271961022e-06,-7.331662546724807e-10,-1.7763568394002505e-13
4.239924907684326,1.2497920989990234,0.9999907334777898,-0.1286999999999736,-0.0005406818183284479,-3.23558181817556e-05,-9.413176344144859e-09,-1.6342482922482304e-13
3.628009796142578,1.4795448780059814,0.9999979781466622,-0.062400000000003786,-0.0003283276452167885,-6.956109214982875e-06,-2.0157215191361384e-09,-1.9184653865522705e-13
4.494140148162842,1.463789939880371,0.9999988229377166,-0.03510000000001412,-0.00031058020492482025,-4.1182935153199975e-06,-1.172401430648674e-09,-1.6342482922482304e-13
3.960660219192505,1.254544973373413,0.9999991646655232,-0.03510000000014912,-0.00026621160424833586,-2.8378156996404946e-06,-7.638814653634253e-10,-1.7763568394002505e-13
3.866119146347046,1.3561859130859375,0.9999995162332546,-0.01559999999965811,-0.0002839590445083499,-1.6957679180404168e-06,-4.5573665198603717e-10,-1.6342482922482304e-13
4.364350080490112,1.3974521160125732,0.9999992514052121,-0.015600000000162595,-0.0003283276451904281,-2.5955631398581037e-06,-7.100654383728609e-10,-1.7053025658242404e-13
3.649019956588745,1.363403081893921,0.9999971287188828,-0.07800000000001006,-0.0003904436861468928,-1.0278430034034683e-05,-2.9759825912458354e-09,-1.7763568394002505e-13
4.437283039093018,1.2523810863494873,0.9999994760980264,-0.01950000000000074,-0.000248464163966561,-1.8688054607316128e-06,-5.331352722896003e-10,-1.6342482922482304e-13
