fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
5.778233051300049,1.3601491451263428,0.9999896505722733,-0.5183999999998861,-0.0039297029711214395,-0.00065869841583798,-2.9128127238753627e-07,-7.887024366937112e-13
3.4772050380706787,1.2562568187713623,0.9996464798064372,-3.6287999999992806,-0.00941486988928891,-0.021649836579913165,-6.208736136069901e-06,-8.029132914089132e-13
3.802284002304077,1.2632079124450684,0.9999808243580713,-0.6317999999990676,-0.004436431227577075,-0.0012107362081715952,-4.234970160144898e-07,-7.887024366937112e-13
3.918097972869873,1.2537760734558105,0.9999885487040402,-0.5022000000000091,-0.0033122676588185403,-0.0007216286988815704,-3.1785880502020033e-07,-7.887024366937112e-13
5.868866920471191,1.5812709331512451,0.9999951024734525,-0.3239999999989962,-0.002750185874384173,-0.00030731821560898705,-8.727631642895567e-08,-7.815970093361102e-13
4.025349855422974,1.2672839164733887,0.9999944280410094,-0.2591999999988772,-0.0031717472127238597,-0.0003518712267612431,-1.0273846328013063e-07,-7.815970093361102e-13
3.699854850769043,1.3626580238342285,0.9999782344792993,-1.0043999999990447,-0.0033925650565650215,-0.0013661839405155003,-3.869310687719224e-07,-7.744915819785092e-13
3.7707161903381348,1.4673359394073486,0.9999891272134626,-0.4535999999989926,-0.003934572491499526,-0.0006790269144926315,-2.1121463514673173e-07,-7.887024366937112e-13
3.4281327724456787,1.2506239414215088,0.9999905560476561,-0.4697999999990259,-0.003713754647639795,-0.0005915469144926601,-1.7181763650809326e-07,-7.815970093361102e-13
3.678230047225952,1.3511128425598145,0.9999830675350939,-0.5183999999989268,-0.005259479554689493,-0.0010393534572445413,-3.98590545132962e-07,-7.602807272633072e-13
