fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
3.7461090087890625,1.2533330917358398,0.999989798840944,-0.9114000000000217,-0.005095156082223834,-0.0020608798708296326,-9.098993255736485e-07,-5.115907697472721e-13
3.6034741401672363,1.2541067600250244,0.9999982417202327,-0.4410000000000096,-0.0028798708292543536,-0.00034518574811731064,-1.2893644574402017e-07,-4.831690603168681e-13
3.385565996170044,1.2559571266174316,0.9999988872479024,-0.2939999999999898,-0.0020254036602685116,-0.0002139965554367262,-7.982068657739024e-08,-4.689582056016661e-13
3.628019094467163,1.2652370929718018,0.9999987740135264,-0.1764000000000081,-0.0025950484395951953,-0.00023818747039880498,-9.759915917838738e-08,-4.831690603168681e-13
4.031073808670044,1.2519121170043945,0.9999936700794912,-0.6468000000000202,-0.004398923574152114,-0.0011993111302487118,-5.166507505004634e-07,-4.973799150320701e-13
3.867288827896118,1.2633309364318848,0.999994751365955,-0.7938000000003171,-0.0031047413797332018,-0.0010469187931051482,-2.053251686615177e-07,-4.973799150320701e-13
3.0322020053863525,1.253809928894043,0.9999984654794407,-0.38220000000000454,-0.002281034483166614,-0.0002980551724146468,-1.2087752120509734e-07,-4.547473508864641e-13
3.9496982097625732,1.2892169952392578,0.9999694051154281,-1.76400000000001,-0.007761853448671388,-0.006081256939657855,-2.46302994014191e-06,-4.547473508864641e-13
3.333357810974121,1.25606107711792,0.9999878981147884,-0.8526000000001233,-0.0060827586211155945,-0.0023211046551742266,-6.53627708474496e-07,-5.258016244624741e-13
4.00602126121521,1.3625988960266113,0.9999995591695642,-0.08820000000071104,-0.0019008620693747793,-8.755370689757846e-05,-2.7298009011409647e-08,-4.689582056016661e-13
