fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
5.436743974685669,1.2587928771972656,0.9999981787642127,-0.6031999999994078,-0.004940251572680981,-0.0008353207637003709,-7.137955363188214e-07,-5.364597654988756e-13
5.099935054779053,1.599431037902832,0.9999986966059712,-0.3735000000004476,-0.005032704402865285,-0.0006015682659471543,-2.3001206714063194e-07,-5.435651928564766e-13
6.86400294303894,1.2656781673431396,0.9999988681874675,-0.4565000000002044,-0.004158902878057069,-0.0005251607284170173,-1.744348305645843e-07,-5.364597654988756e-13
5.820128917694092,1.718742847442627,0.9999992238696603,-0.27839999999999065,-0.003974640288099469,-0.00036413255395565666,-1.6864455783579798e-07,-5.115907697472721e-13
5.306835889816284,1.367335319519043,0.9999984792483162,-0.5518999999994563,-0.005024280575883449,-0.0007109122841715067,-4.7549280476748246e-07,-5.400124791776761e-13
6.824432134628296,1.2627031803131104,0.9999982607961552,-0.6129999999999995,-0.0046355215830763,-0.0008056797931640706,-3.588635399196979e-07,-5.400124791776761e-13
5.494854927062988,1.3646571636199951,0.9999980346744479,-0.788800000000009,-0.004512679856467542,-0.0009116039478407949,-2.666009070579064e-07,-5.400124791776761e-13
5.693461179733276,1.257594108581543,0.9999985031493863,-0.6031999999993971,-0.004780395683817604,-0.0006816525179845531,-5.709759820905896e-07,-5.506706202140776e-13
5.727640867233276,1.2497053146362305,0.9999989895871346,-0.41759999999942465,-0.004178866906823039,-0.0004708985161864266,-3.0916517090175573e-07,-5.400124791776761e-13
5.471916913986206,2.9027631282806396,0.9999990761892743,-0.32710000000021466,-0.0043610611514225284,-0.0004290533363296921,-2.2470679517059683e-07,-5.417888360170764e-13
