fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
4.464946031570435,1.584428071975708,0.9999984123076923,-0.18150000000080269,-0.0005725552056418875,-5.8194511041701035e-05,-2.2734129434274594e-08,-5.790923296444817e-13
3.1948139667510986,1.2625069618225098,0.9999997036627519,-0.07260000000086819,-0.0002862776031031099,-1.0853738170637738e-05,-4.0933366124488924e-09,-5.151434834260726e-13
3.5543911457061768,1.2630987167358398,0.9999996901498501,-0.04840000000092459,-0.00040142180155385086,-1.1333475513629418e-05,-3.7421167822881545e-09,-9.734435479913373e-13
3.7847402095794678,1.6692090034484863,0.999986580636144,-0.48399999999970333,-0.0017012638236757623,-0.0004915027646130851,-1.37999579614632e-07,-9.663381206337363e-13
3.242565870285034,2.1284968852996826,0.9999981744376523,-0.19359999999957012,-0.000516113744664899,-6.684437598729184e-05,-1.8076131031971647e-08,-5.826450433232822e-13
3.564418077468872,1.4856419563293457,0.9999981547031926,-0.16940000000076338,-0.0008028436024826262,-6.753826224359727e-05,-2.4044047350201896e-08,-9.237055564881302e-13
3.2312469482421875,1.2565689086914062,0.9999997850993708,-0.036300000000863974,-0.00034407582997067964,-7.864044234008573e-06,-2.595505236757375e-09,-5.897504706808832e-13
2.9501898288726807,1.2443411350250244,0.9999999874009144,-0.01209999999966982,-3.823064831709922e-05,-4.6259083725047165e-07,-1.1882616142371907e-10,-7.815970093361102e-13
3.3951191902160645,1.8843967914581299,0.9999914638500089,-0.43559999999980903,-0.0009175355456223205,-0.00031271140600320715,-8.250912318535927e-08,-5.897504706808832e-13
2.981920003890991,1.4627859592437744,0.9999984024842232,-0.18149999999954503,-0.0005734597162136319,-5.8286445497727274e-05,-1.5775015974097877e-08,-5.258016244624741e-13
