fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
4.968800067901611,1.8339672088623047,0.9999996665073091,-0.04999999999888871,-0.00017904066936667108,-4.004827945398571e-06,-9.984534481253261e-10,-2.3305801732931286e-12
4.458092927932739,1.2678992748260498,0.9999995680687213,-0.0549999999981452,-0.00021553701970212756,-5.100156412405779e-06,-1.3811620848556037e-09,-2.3376856006507296e-12
4.15205192565918,1.2576839923858643,0.9999999436284512,-0.013899999997704526,-7.069864643969337e-05,-6.636287797278863e-07,-1.847521924352053e-10,-2.3305801732931286e-12
4.0487380027771,1.9137861728668213,0.9999997734810164,-0.024999999998883027,-0.00018310740554440321,-2.535203336419893e-06,-6.15186433158528e-10,-2.3732127374387346e-12
4.120754241943359,1.2591907978057861,0.999995855382373,-0.2243999999990649,-0.00041461378069202436,-6.068766179460973e-05,-1.5200836819505917e-08,-2.312816604899126e-12
4.196946144104004,1.2490508556365967,0.9999859645883746,-0.3831000000013063,-0.0007148225489522808,-0.00016983724425931782,-3.3776947148434184e-08,-2.319922032256727e-12
4.071033716201782,1.2400641441345215,0.9999959246008572,-0.22329999999902128,-0.000325887267112229,-5.2601356993060655e-05,-1.317824461637711e-08,-2.3021584638627246e-12
3.6238930225372314,1.2488980293273926,0.9999993730449473,-0.08230000000129678,-0.00018277661993238415,-7.865041753637553e-06,-1.5640514235882383e-09,-2.3234747459355276e-12
4.3465416431427,1.2522680759429932,0.9999994089933875,-0.05499999999891969,-0.0002684759936172401,-8.004008350136985e-06,-2.0011228913423554e-09,-2.2950530365051236e-12
4.2459588050842285,1.2419321537017822,0.9999996502460599,-0.03999999999891202,-0.00020532359279954005,-4.9081941541776775e-06,-1.183584258264855e-09,-2.3163693185779266e-12
