fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
5.053244113922119,1.2485840320587158,0.999989521589921,-0.04679999999978435,-0.0004225776107624199,-5.153697083275715e-06,-2.170846616469493e-09,-1.7763568394002505e-13
5.435105085372925,1.2483220100402832,0.9999785260575069,-0.07599999999916918,-0.00038419567287160624,-9.416349952511538e-06,-3.897031814848603e-09,-1.6342482922482304e-13
4.229811906814575,1.2682549953460693,0.99999475190921,-0.01849999999907226,-0.0003314500943771322,-2.304500941288352e-06,-9.74390809507474e-10,-1.4210854715202004e-13
4.060992002487183,1.253864049911499,0.9999945779653651,-0.04039999999907451,-0.00025753295691378794,-2.561233521344859e-06,-1.0407508959367826e-09,-1.5987211554602254e-13
4.4195239543914795,1.3750879764556885,0.9999941885276662,-0.025099999999483202,-0.00032043314522675316,-2.6937947265504377e-06,-1.1256697509664193e-09,-1.3500311979441904e-13
5.577016115188599,1.3561527729034424,0.9999925223263905,-0.03059999999984342,-0.00034322033920680456,-2.903418078874354e-06,-1.2491127028807018e-09,-1.9184653865522705e-13
5.126519680023193,1.2583422660827637,0.9999953887250274,-0.028599999999329384,-0.00029397363486509544,-2.1091713744396925e-06,-9.003092931401298e-10,-1.5987211554602254e-13
4.729097843170166,1.2616641521453857,0.9999779961926302,-0.06149999999913547,-0.00043747645973514634,-1.0204500941105236e-05,-4.140174589217389e-09,-1.4921397450962104e-13
4.644816160202026,1.244412899017334,0.9999950623149344,-0.01969999999928973,-0.0003211864409226592,-2.3219868169771143e-06,-9.746994397872756e-10,-1.7763568394002505e-13
4.688409090042114,1.5386378765106201,0.9999972486659642,-0.016199999999557235,-0.0002242937855650303,-1.2218455741713347e-06,-5.157628479580163e-10,-1.5631940186722204e-13
