fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
3.597632884979248,1.3589329719543457,0.9999992383176614,-0.010399999999236798,-6.416309094794089e-05,-2.9012875529871586e-07,-1.4050847223225855e-10,-8.526512829121202e-13
4.488245964050293,1.3764140605926514,0.9999987121927187,-0.009099999999683916,-0.0001046137347298968,-4.841523604223864e-07,-2.33485339784654e-10,-8.810729923425242e-13
4.138684034347534,1.4801609516143799,0.9999993642337329,-0.007799999999242857,-7.532188923162649e-05,-2.3210300423107955e-07,-1.1282127279727387e-10,-9.094947017729282e-13
3.5058937072753906,1.2435729503631592,0.9999994673431533,-0.006499999999242334,-6.137339139292093e-05,-1.9221030035564097e-07,-9.424318889484966e-11,-8.952838470577262e-13
3.549739122390747,1.2516107559204102,0.9999992929638334,-0.00649999999926365,-7.950643857470784e-05,-2.5567596558815575e-07,-1.2406656149797122e-10,-8.952838470577262e-13
4.662949085235596,1.3710308074951172,0.99999912775904,-0.009099999999236275,-9.06652368784899e-05,-3.2458154501244747e-07,-1.557306865038818e-10,-9.023892744153272e-13
3.723242998123169,1.2476868629455566,0.9999992877607402,-0.005199999999639715,-9.066523687879486e-05,-2.738090127893526e-07,-1.319031915456804e-10,-8.810729923425242e-13
3.5024242401123047,1.2488679885864258,0.9999995677341934,-0.006499999999242334,-4.881974332663262e-05,-1.686373389999127e-07,-8.221125627569187e-11,-8.526512829121202e-13
3.9945762157440186,1.2484209537506104,0.9999990703189124,-0.007800000000784735,-0.00010740343428822551,-3.6447424885288037e-07,-1.7534571024635854e-10,-8.597567102697212e-13
3.416991949081421,1.2502861022949219,0.9999993405018504,-0.006500000000940531,-9.345493642601562e-05,-2.375429184096749e-07,-1.1309334548524254e-10,-8.917311333789257e-13
