fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
6.767948150634766,1.266308069229126,0.9999834412674136,-0.28439999999942245,-0.003179117912713091,-0.0001463722772292614,-2.010065812047138e-08,-9.521272659185342e-13
7.2056357860565186,1.2547690868377686,0.9999784031763683,-0.23800000000089483,-0.0031881188128854146,-0.00021549962196583137,-2.6416875577279947e-08,-9.663381206337363e-13
5.177337169647217,2.5982279777526855,0.9999929499053565,-0.07699999999938711,-0.002761836184562134,-6.784943294513372e-05,-9.148989911765517e-09,-9.805489753489383e-13
7.910094976425171,2.593838930130005,0.9999884459075975,-0.17160000000141906,-0.0029909991008552433,-0.00010414095409796661,-1.4132026276179194e-08,-9.805489753489383e-13
7.092020034790039,1.25974702835083,0.9999889793287631,-0.17939999999934741,-0.0028516651674937716,-0.00010715085508741316,-1.4927009878532297e-08,-9.663381206337363e-13
5.539771795272827,1.4743430614471436,0.99999267787591,-0.09800000000090847,-0.0027769576967446516,-7.433497750105828e-05,-1.006964196068528e-08,-9.521272659185342e-13
7.634305000305176,1.3484220504760742,0.9999840310773767,-0.20300000000086982,-0.0034916291638919903,-0.00016931621962498696,-2.1729293480631488e-08,-9.663381206337363e-13
6.652996063232422,1.2546000480651855,0.9999714751677672,-0.4100000000013324,-0.003690009001835674,-0.000291466282632241,-4.120928178695351e-08,-9.663381206337363e-13
6.5738770961761475,1.2524359226226807,0.9999885890634679,-0.1259999999993795,-0.003215427543719434,-0.00011217893393596357,-1.5320453538501467e-08,-9.805489753489383e-13
6.233607053756714,1.2487659454345703,0.9999840460575029,-0.2660000000008864,-0.0032998152456602064,-0.0001670867190140322,-2.212204756353151e-08,-9.805489753489383e-13
