,0,10,20,30,40,50,60,70,80,90,100
MAE,0.5612483063290817,0.09224062933409634,0.12507286911621338,0.07013938180310295,0.07513459374901228,0.03193703043335981,0.02361934553821967,0.02204536808940921,0.028139267413285006,0.02359385775523103,0.020507069257005284
RMSE,0.715357313955702,0.2013497076549015,0.2487496547675923,0.14256050012251678,0.1399672977030932,0.08236478224988777,0.06256676791258865,0.0594585043860142,0.06650568814150531,0.06976678316443267,0.05763503478174865
