fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.3197848796844482,1.0725600719451904,0.9999999645953395,-0.0019999999999997797,-5.291005291004708e-06,-8.818342151673543e-09,-5.508984759178742e-10,-0.0
1.2847099304199219,0.7574310302734375,0.9999994142165427,-0.008999999999999897,-1.9400352733685495e-05,-1.46384479717809e-07,-9.128926944212144e-09,-0.0
1.2781269550323486,0.6639499664306641,0.9999806113480484,-0.04899999999999993,-0.0001287477954144612,-4.851851851851825e-06,-2.9983149153705527e-07,-0.0
1.2536492347717285,0.8659918308258057,0.9999999647073474,-0.0019999999999997797,-5.291005291004708e-06,-8.818342151673543e-09,-5.112575991754173e-10,-0.0
1.3028209209442139,0.7538421154022217,0.9999987728211894,-0.008999999999999897,-4.585537918871217e-05,-3.0687830687830355e-07,-1.3440737288766679e-08,-0.0
1.2810859680175781,0.6463119983673096,0.9999652928089887,-0.06999999999999984,-0.0001322751322751318,-8.66490299823629e-06,-3.514990278681535e-07,-0.0
1.2356221675872803,0.7617878913879395,0.9999992439953869,-0.007000000000000117,-3.7037037037036874e-05,-1.887125220458561e-07,-7.5965742037291e-09,-0.0
1.2387149333953857,0.7655270099639893,0.999990950293054,-0.029999999999999805,-9.876543209876474e-05,-2.257495590828911e-06,-1.054929251779729e-07,-0.0
1.2350728511810303,0.8650698661804199,0.9999997951423576,-0.004999999999999893,-1.590106007067041e-05,-5.1236749116604336e-08,-3.0796068787916443e-09,-0.0
1.247413158416748,0.7530608177185059,0.9999997390462629,-0.005999999999999783,-1.236749116607716e-05,-6.537102473497735e-08,-4.0797067365461215e-09,-0.0
