fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.3615970611572266,0.9716508388519287,0.9999930490208273,-0.020999999999999908,-0.00018587360594795143,-1.7509293680297205e-06,-7.451010433085289e-08,-0.0
1.366506814956665,0.8686501979827881,0.9999946871208037,-0.016000000000000014,-0.00017100371747211333,-1.330855018587338e-06,-6.597728815123812e-08,-0.0
1.3538687229156494,0.96598219871521,0.9999844422217906,-0.03100000000000014,-0.0002551210428305351,-3.893854748603344e-06,-2.3568798447974107e-07,-0.0
1.3508188724517822,1.0712890625,0.9999965660816418,-0.01399999999999979,-0.00014338919925511434,-8.547486033519242e-07,-3.5805354675586036e-08,-0.0
1.3789951801300049,0.8707559108734131,0.9999950597263467,-0.015000000000000124,-0.0001694599627560467,-1.2346368715083545e-06,-6.817821117940776e-08,-0.0
1.3468520641326904,0.760033130645752,0.999994101754386,-0.016000000000000014,-0.0002104283054003683,-1.469273743016752e-06,-8.003133743695468e-08,-0.0
1.3492400646209717,0.855877161026001,0.9999912936818564,-0.029999999999999805,-0.00015828677839850605,-2.1657355679701727e-06,-1.318449197359414e-07,-0.0
1.3441650867462158,0.8571028709411621,0.9999992700108205,-0.007000000000000117,-6.331471135940043e-05,-1.8249534450651056e-07,-9.88825611370875e-09,-0.0
1.3326528072357178,0.7617430686950684,0.9999988537925675,-0.008000000000000007,-8.193668528863818e-05,-2.867783985102385e-07,-1.5855201434398107e-08,-0.0
1.3415849208831787,0.746157169342041,0.9999983806166912,-0.008999999999999897,-0.00010428305400371952,-4.0968342644319055e-07,-1.703436701695275e-08,-0.0
