fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.0409321784973145,0.7749638557434082,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1167190074920654,0.8666238784790039,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0320959091186523,0.7596302032470703,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.022310733795166,0.6558270454406738,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.025552749633789,0.665276288986206,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0286509990692139,0.6610360145568848,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0259850025177002,0.6496539115905762,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0390782356262207,0.7684369087219238,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0175158977508545,0.6573340892791748,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0154130458831787,0.9674899578094482,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
