fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.2427778244018555,0.7562651634216309,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.185534954071045,0.8581199645996094,0.9999999636491061,-0.0019999999999997797,-5.454545454544854e-06,-9.090909090907087e-09,-5.270601067862938e-10,-0.0
1.1774017810821533,0.770820140838623,0.9999999927266464,-0.0009999999999998899,-1.818181818181618e-06,-1.8181818181814176e-09,-7.274182084896214e-11,-0.0
1.1828701496124268,0.6655919551849365,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1784889698028564,0.6546630859375,0.999999963610611,-0.0019999999999997797,-5.454545454544854e-06,-9.090909090907087e-09,-4.0463345828168276e-10,-0.0
1.1719317436218262,0.6452202796936035,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1800422668457031,0.9763448238372803,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1960389614105225,0.6638140678405762,0.9999999927270797,-0.0009999999999998899,-1.8214936247721127e-06,-1.821493624771912e-09,-7.287431961189286e-11,-0.0
1.1652460098266602,0.6454427242279053,0.9999997360802676,-0.005999999999999783,-1.0928961748633485e-05,-6.557377049179854e-08,-4.09222155611148e-09,-0.0
1.1910099983215332,0.7586140632629395,0.9999999927261143,-0.0009999999999998899,-1.8214936247721127e-06,-1.821493624771912e-09,-1.1381489723115169e-10,-0.0
