fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.0279550552368164,0.7549049854278564,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0275189876556396,0.8656730651855469,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.055406093597412,0.7567110061645508,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0521268844604492,0.8725430965423584,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0298669338226318,0.660038948059082,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0312809944152832,0.7599730491638184,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0750892162322998,0.6660847663879395,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0395541191101074,0.6640467643737793,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0168681144714355,0.661956787109375,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.026318073272705,0.7595250606536865,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
