fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.0461270809173584,0.8556439876556396,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0341923236846924,0.660322904586792,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.075577974319458,0.6551949977874756,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0268330574035645,0.7621901035308838,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0394330024719238,0.6648578643798828,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0289509296417236,0.7491381168365479,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.024217128753662,0.6588380336761475,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0391590595245361,0.6592581272125244,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.028526782989502,0.6692430973052979,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0255041122436523,0.6590390205383301,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
