fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.0335378646850586,0.7570760250091553,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0329241752624512,0.7656457424163818,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0341897010803223,0.667902946472168,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0278260707855225,0.7606501579284668,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0542418956756592,0.645031213760376,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0325210094451904,0.661700963973999,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0441758632659912,0.7659120559692383,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0731489658355713,0.6626150608062744,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0379159450531006,0.7536261081695557,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0472559928894043,0.6627399921417236,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
