,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.6597222222222222,0.8932748538011696,0.9258040935672515,0.9283625730994152,0.9700292397660819,0.9612573099415205,0.9554093567251462,0.9736842105263158,0.9740497076023392,0.9641812865497076,0.9612573099415205
Precision,0.682330941579302,0.8956033699561403,0.9315514786687921,0.930186034563435,0.9702740330002796,0.9618160033374465,0.9555049510000048,0.9740319912725762,0.9743789426173309,0.9651813012563691,0.9624524450492408
Recall,0.6597222222222222,0.8932748538011696,0.9258040935672515,0.9283625730994152,0.9700292397660819,0.9612573099415205,0.9554093567251462,0.9736842105263158,0.9740497076023392,0.9641812865497076,0.9612573099415205
F1 score,0.6519304810441847,0.8932434859091662,0.9256857037640296,0.9283559889459718,0.9700350069228387,0.9612649294123223,0.955415793142794,0.9736895271798723,0.9740549262004824,0.9641860333867328,0.961260829371268
