,0,10,20,30,40,50,60,70,80,90,100
Accuracy,0.85512104283054,0.9623836126629423,0.9638733705772812,0.958659217877095,0.9880819366852887,0.9910614525139665,0.9865921787709497,0.9925512104283054,0.9865921787709497,0.9906890130353817,0.9947858472998138
Precision,0.8879063333127507,0.9636252530003343,0.9660349063019886,0.9615085433982832,0.9883619499202893,0.9912198905787115,0.9869455327711298,0.9926615628664046,0.9869455327711298,0.9908608024627733,0.9948401613904407
Recall,0.85512104283054,0.9623836126629423,0.9638733705772812,0.958659217877095,0.9880819366852887,0.9910614525139665,0.9865921787709497,0.9925512104283054,0.9865921787709497,0.9906890130353817,0.9947858472998138
F1 score,0.8522222062607961,0.9623677671276856,0.9638432553126853,0.9586110058811305,0.9880815663730391,0.9910614822710028,0.9865914422720441,0.9925513137516918,0.9865914422720441,0.9906890130353817,0.9947859586839074
