CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.279700994491577,1.780822992324829,0.9288702928870293,0.9314179796107507,0.9288702928870293,0.922998199564105,0.9288702928870293,0.9288702928870293,0.9165548098434004,0.9314179796107507
1,1.4837560653686523,1.6784231662750244,0.8781512605042017,0.8752345215759849,0.8781512605042017,0.8676636947560157,0.8781512605042017,0.8781512605042017,0.8619636528165296,0.8752345215759849
2,1.513437032699585,2.0001132488250732,0.865546218487395,0.8656191369606003,0.865546218487395,0.8550658445611632,0.865546218487395,0.865546218487395,0.848198332340679,0.8656191369606003
3,1.6012248992919922,1.9265999794006348,0.8823529411764706,0.8813320825515947,0.8823529411764706,0.8725520195838434,0.8823529411764706,0.8823529411764706,0.8662162162162163,0.8813320825515947
4,1.5367558002471924,1.8095431327819824,0.8529411764705882,0.8588961851156973,0.8529411764705882,0.8433120779489496,0.8529411764705882,0.8529411764705882,0.8356730277107554,0.8588961851156973
5,1.6495449542999268,1.6916017532348633,0.8865546218487395,0.8989993746091307,0.8865546218487395,0.8796516527764773,0.8865546218487395,0.8865546218487395,0.8709032773780976,0.8989993746091307
6,1.4291558265686035,1.6828453540802002,0.8823529411764706,0.892901813633521,0.8823529411764706,0.8749249249249249,0.8823529411764706,0.8823529411764706,0.866326530612245,0.892901813633521
7,1.446678876876831,1.6866390705108643,0.9117647058823529,0.9182301438398999,0.9117647058823528,0.9051162790697673,0.9117647058823529,0.9117647058823529,0.8967371153133111,0.9182301438398999
8,1.4222958087921143,1.68339204788208,0.8991596638655462,0.9086147592245153,0.8991596638655462,0.8923158132870824,0.8991596638655462,0.8991596638655462,0.8834360328638498,0.9086147592245153
9,1.5242440700531006,1.8079049587249756,0.8991596638655462,0.9028298936835523,0.8991596638655462,0.8912993834208724,0.8991596638655462,0.8991596638655462,0.8836360929124478,0.9028298936835523
