CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,3.0789601802825928,1.8877959251403809,0.9372384937238494,0.9512987012987013,0.9372384937238494,0.933862189834886,0.9372384937238494,0.9372384937238494,0.925,0.9512987012987013
1,1.4645309448242188,1.6750469207763672,0.891213389121339,0.9129488158899923,0.891213389121339,0.8872150428343255,0.891213389121339,0.891213389121339,0.8814749470712774,0.9129488158899923
2,2.014125108718872,1.6858570575714111,0.899581589958159,0.922077922077922,0.899581589958159,0.8958908087701467,0.899581589958159,0.899581589958159,0.8899082568807339,0.922077922077922
3,1.9323160648345947,1.682858943939209,0.8786610878661087,0.9032085561497327,0.8786610878661087,0.87479451559875,0.8786610878661087,0.8786610878661087,0.8710629921259843,0.9032085561497327
4,1.8539528846740723,1.783238172531128,0.9079497907949791,0.9259358288770054,0.9079497907949791,0.9039108187134502,0.9079497907949791,0.9079497907949791,0.896268656716418,0.9259358288770054
5,1.6015348434448242,1.6820621490478516,0.9414225941422594,0.9545454545454546,0.9414225941422594,0.9381469979296067,0.9414225941422594,0.9414225941422594,0.9292929292929293,0.9545454545454546
6,1.4462568759918213,1.6804990768432617,0.9330543933054394,0.9454163483575249,0.9330543933054394,0.9293108547766933,0.9330543933054394,0.9330543933054394,0.9206709956709958,0.9454163483575249
7,1.6748058795928955,1.6739881038665771,0.9117647058823529,0.9313725490196079,0.9117647058823528,0.9081840727473134,0.9117647058823529,0.9117647058823529,0.9009433962264151,0.9313725490196079
8,1.5706791877746582,1.6768808364868164,0.9159663865546218,0.934640522875817,0.9159663865546218,0.9124033860875966,0.9159663865546218,0.9159663865546218,0.9047619047619048,0.934640522875817
9,1.5536532402038574,1.786550760269165,0.919831223628692,0.9325396825396826,0.919831223628692,0.9154413835840234,0.919831223628692,0.919831223628692,0.9068950373298199,0.9325396825396826
