CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.4839608669281006,2.8435580730438232,0.8576158940397351,0.8384028252449305,0.8576158940397351,0.8243886714151488,0.8576158940397351,0.8576158940397351,0.8836725961244575,0.8384028252449305
1,2.5410759449005127,2.3245270252227783,0.8344370860927153,0.8205038409716773,0.8344370860927153,0.8143422975411011,0.8344370860927153,0.8344370860927153,0.8551543843451556,0.8205038409716773
2,2.797351837158203,2.2000041007995605,0.9069767441860465,0.8964178825289938,0.9069767441860465,0.8950898901147003,0.9069767441860465,0.9069767441860465,0.9108955223880596,0.8964178825289938
3,2.218508005142212,2.0880870819091797,0.87,0.8643749113097772,0.87,0.8575364504776269,0.87,0.87,0.8816587539308977,0.8643749113097772
4,2.0484120845794678,2.087761878967285,0.8333333333333334,0.8287601429363881,0.8333333333333334,0.8201991323942543,0.8333333333333334,0.8333333333333334,0.861968766001024,0.8287601429363881
5,1.944303035736084,1.8876738548278809,0.8233333333333334,0.8153921075377014,0.8233333333333334,0.807546892181145,0.8233333333333334,0.8233333333333334,0.8495563390805293,0.8153921075377014
6,2.7354421615600586,3.048732042312622,0.8333333333333334,0.8368809422449269,0.8333333333333334,0.8272729276754851,0.8333333333333334,0.8333333333333334,0.8628396126929344,0.8368809422449269
7,2.376451253890991,2.424351930618286,0.8466666666666667,0.8352264664525201,0.8466666666666667,0.8251083729034168,0.8466666666666667,0.8466666666666667,0.8717252449447571,0.8352264664525201
8,1.9151999950408936,1.993028163909912,0.8233333333333334,0.8156759162506289,0.8233333333333334,0.8060961569792139,0.8233333333333334,0.8233333333333334,0.8492318139376963,0.8156759162506289
9,1.8391311168670654,1.6785888671875,0.8333333333333334,0.8222293174400453,0.8333333333333334,0.8119113599027984,0.8333333333333334,0.8333333333333334,0.8564656351541599,0.8222293174400453
