CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.3362510204315186,1.897758960723877,0.9698275862068966,0.9687474989995999,0.9698275862068966,0.9675867712512225,0.9698275862068966,0.9698275862068966,0.9664702134437719,0.9687474989995999
1,1.6795830726623535,3.568143844604492,0.9870689655172413,0.9848339335734293,0.9870689655172413,0.9860395145923178,0.9870689655172413,0.9870689655172413,0.9872908622908623,0.9848339335734293
2,3.3046703338623047,3.6527938842773438,0.9826839826839827,0.9813859790491539,0.9826839826839827,0.9813859790491539,0.9826839826839827,0.9826839826839827,0.9813859790491539,0.9813859790491539
3,2.1389520168304443,1.6812281608581543,0.9783549783549783,0.9755036261079775,0.9783549783549783,0.9766746773835249,0.9783549783549783,0.9783549783549783,0.977891156462585,0.9755036261079775
4,2.479794979095459,1.785585880279541,0.9652173913043478,0.9650195694716243,0.9652173913043478,0.9626774847870183,0.9652173913043478,0.9652173913043478,0.9605135658914729,0.9650195694716243
5,1.602344036102295,1.8990929126739502,0.9695652173913043,0.9684442270058709,0.9695652173913043,0.9672624494194676,0.9695652173913043,0.9695652173913043,0.9661257606490872,0.9684442270058709
6,1.9053101539611816,1.7954638004302979,0.9565217391304348,0.9505870841487281,0.9565217391304348,0.9528727153512007,0.9565217391304348,0.9565217391304348,0.9553394858272907,0.9505870841487281
7,1.870985984802246,2.7318012714385986,0.991304347826087,0.9931506849315068,0.991304347826087,0.9906693711967545,0.991304347826087,0.991304347826087,0.9883720930232558,0.9931506849315068
8,2.9253029823303223,1.7895541191101074,0.9869565217391304,0.9897260273972603,0.9869565217391304,0.9860377587567535,0.9869565217391304,0.9869565217391304,0.9827586206896552,0.9897260273972603
9,1.9402461051940918,1.6780548095703125,0.9608695652173913,0.9615949119373777,0.9608695652173913,0.9581132762702604,0.9608695652173913,0.9608695652173913,0.9550277308897999,0.9615949119373777
