CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,1.9997241497039795,1.6944680213928223,0.9140271493212669,0.92875851231011,0.9140271493212669,0.9114078950144524,0.9140271493212669,0.9140271493212669,0.9058677685950414,0.92875851231011
1,1.819883108139038,1.8798999786376953,0.8863636363636364,0.9063846627385455,0.8863636363636365,0.8840616370496849,0.8863636363636364,0.8863636363636364,0.882406487917908,0.9063846627385455
2,1.7868032455444336,1.6776127815246582,0.8772727272727273,0.8990853926655527,0.8772727272727273,0.8751025042578691,0.8772727272727273,0.8772727272727273,0.875165343915344,0.8990853926655527
3,1.7625300884246826,1.7622218132019043,0.9090909090909091,0.9246328379210271,0.9090909090909091,0.9065896739130435,0.9090909090909091,0.9090909090909091,0.9017389133871371,0.9246328379210271
4,1.8370890617370605,1.6735749244689941,0.8772727272727273,0.9014598540145986,0.8772727272727273,0.8753959430261584,0.8772727272727273,0.8772727272727273,0.8772727272727272,0.9014598540145986
5,1.6233022212982178,1.6701099872589111,0.8909090909090909,0.907659836425996,0.8909090909090909,0.8882397764795529,0.8909090909090909,0.8909090909090909,0.884656874948137,0.907659836425996
6,1.69803786277771,1.6683969497680664,0.9041095890410958,0.9209097382944632,0.9041095890410958,0.9014464802314368,0.9041095890410958,0.9041095890410958,0.8967528108743078,0.9209097382944632
7,1.6096951961517334,1.6700928211212158,0.8812785388127854,0.9051094890510949,0.8812785388127854,0.8791595925297113,0.8812785388127854,0.8812785388127854,0.8796296296296297,0.9051094890510949
8,1.5570869445800781,1.6852061748504639,0.8949771689497716,0.916058394160584,0.8949771689497716,0.8926859407290624,0.8949771689497716,0.8949771689497716,0.8904761904761904,0.916058394160584
9,2.426424026489258,1.7955119609832764,0.8904109589041096,0.9099608331849742,0.8904109589041096,0.8878648233486943,0.8904109589041096,0.8904109589041096,0.8850752508361204,0.9099608331849742
