CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,1.9615440368652344,1.6796281337738037,0.8826086956521739,0.8956897303900183,0.8826086956521739,0.8717233686558841,0.8826086956521739,0.8826086956521739,0.859920634920635,0.8956897303900183
1,1.7375152111053467,1.7037246227264404,0.8820960698689956,0.8879522304179839,0.8820960698689956,0.8699438379504008,0.8820960698689956,0.8820960698689956,0.8592454057570337,0.8879522304179839
2,1.4383947849273682,1.787161111831665,0.8820960698689956,0.8915964172813489,0.8820960698689956,0.8706945228684358,0.8820960698689956,0.8820960698689956,0.8594052224371374,0.8915964172813489
3,1.5560448169708252,1.6830151081085205,0.8995633187772926,0.9117053038285915,0.8995633187772926,0.8898508898508899,0.8995633187772926,0.8995633187772926,0.877861057382334,0.9117053038285915
4,1.6615166664123535,1.7910711765289307,0.9126637554585153,0.9176765015806112,0.9126637554585153,0.902784853115979,0.9126637554585153,0.9126637554585153,0.8925152665456346,0.9176765015806112
5,1.5121099948883057,1.6857450008392334,0.9082969432314411,0.9217597471022128,0.9082969432314411,0.8994290733421169,0.9082969432314411,0.9082969432314411,0.8870889748549322,0.9217597471022128
6,1.503713846206665,1.6831231117248535,0.8864628820960698,0.9057341060765718,0.8864628820960698,0.8771661990427463,0.8864628820960698,0.8864628820960698,0.8653146742567994,0.9057341060765718
7,1.706085205078125,1.6784679889678955,0.881578947368421,0.891025641025641,0.881578947368421,0.869639794168096,0.881578947368421,0.881578947368421,0.8580337490829053,0.891025641025641
8,1.4787709712982178,1.671241044998169,0.9035087719298246,0.8995726495726495,0.9035087719298246,0.890718954248366,0.9035087719298246,0.9035087719298246,0.8835897435897435,0.8995726495726495
9,1.3797268867492676,1.6800611019134521,0.8771929824561403,0.8840811965811965,0.8771929824561403,0.8644125392914792,0.8771929824561403,0.8771929824561403,0.8532590894202423,0.8840811965811965
