CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.031424045562744,2.406304121017456,0.847457627118644,0.8443098486958136,0.847457627118644,0.8424918161054443,0.847457627118644,0.847457627118644,0.8409364896706668,0.8443098486958136
1,2.657594680786133,2.7324790954589844,0.8508474576271187,0.8470249698319874,0.8508474576271186,0.8437463332564846,0.8508474576271187,0.8508474576271187,0.841135222193632,0.8470249698319874
2,2.280911922454834,1.9029309749603271,0.8271186440677966,0.8249976793836442,0.8271186440677967,0.8205031503695626,0.8271186440677966,0.8271186440677966,0.8177727784026997,0.8249976793836442
3,2.2777600288391113,2.6339049339294434,0.8169491525423729,0.8242504409171075,0.8169491525423729,0.8154787539477462,0.8169491525423729,0.8169491525423729,0.8104619129989108,0.8242504409171075
4,2.2526462078094482,2.4081170558929443,0.8333333333333334,0.8405217022656143,0.8333333333333334,0.8312484616385293,0.8333333333333334,0.8333333333333334,0.8315922760367204,0.8405217022656143
5,2.439846992492676,2.7441458702087402,0.8537414965986394,0.8474357535630119,0.8537414965986394,0.8467941712997028,0.8537414965986394,0.8537414965986394,0.8468948746726525,0.8474357535630119
6,2.3121371269226074,2.099943161010742,0.8600682593856656,0.8568111821843165,0.8600682593856656,0.8533356780385842,0.8600682593856656,0.8600682593856656,0.85120665589186,0.8568111821843165
7,2.11350679397583,2.310616970062256,0.8395904436860068,0.839452736318408,0.8395904436860068,0.8346474201937211,0.8395904436860068,0.8395904436860068,0.8313839356880962,0.839452736318408
8,2.064120054244995,2.0949606895446777,0.8361774744027304,0.8364889836531629,0.8361774744027304,0.8328542004211181,0.8361774744027304,0.8361774744027304,0.8308825854599501,0.8364889836531629
9,2.351940155029297,2.30845308303833,0.8732876712328768,0.867050690323483,0.8732876712328768,0.8653777300393841,0.8732876712328768,0.8732876712328768,0.8644781144781145,0.867050690323483
