CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.195612907409668,2.784627914428711,0.9392712550607287,0.9541700791700792,0.9392712550607287,0.949621528568897,0.9392712550607287,0.9392712550607287,0.9503940189937361,0.9541700791700792
1,2.0825250148773193,2.314948797225952,0.9352226720647774,0.9511670761670762,0.9352226720647774,0.9462887989203779,0.9352226720647774,0.9352226720647774,0.9475439660400243,0.9511670761670762
2,1.778933048248291,1.801440954208374,0.943089430894309,0.9568181818181819,0.943089430894309,0.9527414075286416,0.943089430894309,0.943089430894309,0.9532653061224489,0.9568181818181819
3,1.6992182731628418,1.6927378177642822,0.926829268292683,0.9446969696969697,0.926829268292683,0.9393382352941178,0.926829268292683,0.926829268292683,0.9419667212220405,0.9446969696969697
4,1.740234136581421,1.696509838104248,0.9308943089430894,0.9477272727272728,0.9308943089430894,0.942689311709871,0.9308943089430894,0.9308943089430894,0.9447112927950946,0.9477272727272728
5,1.731635332107544,1.7872776985168457,0.9385245901639344,0.9529432253570184,0.9385245901639344,0.9490495279968965,0.9385245901639344,0.9385245901639344,0.9490483061911633,0.9529432253570184
6,1.8042891025543213,1.684776782989502,0.9139344262295082,0.9339602925809821,0.9139344262295082,0.9288166214995482,0.9139344262295082,0.9139344262295082,0.9306501547987617,0.9339602925809821
7,2.393385171890259,2.3993098735809326,0.9098360655737705,0.9333333333333332,0.9098360655737705,0.9255479969765684,0.9098360655737705,0.9098360655737705,0.9327217125382262,0.9333333333333332
8,2.3273720741271973,3.2996268272399902,0.9221311475409836,0.9416231278300243,0.9221311475409836,0.9356425003653746,0.9221311475409836,0.9221311475409836,0.9387234629170113,0.9416231278300243
9,2.1859588623046875,1.6826281547546387,0.9344262295081968,0.9515151515151515,0.9344262295081968,0.9457860337117303,0.9344262295081968,0.9344262295081968,0.9482200647249192,0.9515151515151515
