CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,1.9172711372375488,1.6799709796905518,0.8986486486486487,0.9363057324840764,0.8986486486486488,0.9121571534469978,0.8986486486486487,0.8986486486486487,0.9090909090909092,0.9363057324840764
1,2.926483154296875,2.0964770317077637,0.9084745762711864,0.9423076923076922,0.9084745762711864,0.9202927103855897,0.9084745762711864,0.9084745762711864,0.9158878504672897,0.9423076923076922
2,2.2062909603118896,1.7841110229492188,0.9355932203389831,0.9594017094017094,0.9355932203389831,0.9430027774070332,0.9355932203389831,0.9355932203389831,0.936026936026936,0.9594017094017094
3,1.9845130443572998,2.2084360122680664,0.9013605442176871,0.9380341880341879,0.9013605442176871,0.914695782775877,0.9013605442176871,0.9013605442176871,0.9113149847094801,0.9380341880341879
4,1.8014850616455078,1.679959774017334,0.8809523809523809,0.9252136752136751,0.8809523809523809,0.8980530099663674,0.8809523809523809,0.8809523809523809,0.8985507246376812,0.9252136752136751
5,1.839128017425537,1.9976792335510254,0.9115646258503401,0.9444444444444445,0.9115646258503401,0.9231019876181167,0.9115646258503401,0.9115646258503401,0.9182389937106917,0.9444444444444445
6,1.7580468654632568,1.9458281993865967,0.8979591836734694,0.9358974358974358,0.8979591836734694,0.9119074281448301,0.8979591836734694,0.8979591836734694,0.9090909090909092,0.9358974358974358
7,3.468858003616333,1.8954510688781738,0.9047619047619048,0.94017094017094,0.9047619047619048,0.9174907601638198,0.9047619047619048,0.9047619047619048,0.9135802469135802,0.94017094017094
8,2.480984926223755,1.6875591278076172,0.9215017064846417,0.9508547008547009,0.9215017064846417,0.9311144672363584,0.9215017064846417,0.9215017064846417,0.9248366013071895,0.9508547008547009
9,1.4967710971832275,1.886240005493164,0.9215017064846417,0.9508547008547009,0.9215017064846417,0.9311144672363584,0.9215017064846417,0.9215017064846417,0.9248366013071895,0.9508547008547009
