CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,1.5236010551452637,1.6716089248657227,0.9929577464788732,0.9907407407407407,0.9929577464788732,0.9925022440466762,0.9929577464788732,0.9929577464788732,0.9943820224719101,0.9907407407407407
1,1.1191086769104004,1.783445119857788,0.9929577464788732,0.9907407407407407,0.9929577464788732,0.9925022440466762,0.9929577464788732,0.9929577464788732,0.9943820224719101,0.9907407407407407
2,1.2164700031280518,1.6722192764282227,0.9859154929577465,0.9814814814814814,0.9859154929577465,0.9849480602077592,0.9859154929577465,0.9859154929577465,0.9888888888888889,0.9814814814814814
3,1.1877901554107666,1.679161787033081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.6354680061340332,1.6785829067230225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.6020429134368896,1.6811730861663818,0.9929577464788732,0.9907407407407407,0.9929577464788732,0.9925022440466762,0.9929577464788732,0.9929577464788732,0.9943820224719101,0.9907407407407407
6,1.5597028732299805,1.7970619201660156,0.9929577464788732,0.9907407407407407,0.9929577464788732,0.9925022440466762,0.9929577464788732,0.9929577464788732,0.9943820224719101,0.9907407407407407
7,1.189579963684082,1.6808419227600098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.098973035812378,1.6833148002624512,0.9858156028368794,0.9814814814814814,0.9858156028368794,0.9848842195540308,0.9858156028368794,0.9858156028368794,0.9887640449438202,0.9814814814814814
9,1.2938549518585205,1.6773688793182373,0.9928571428571429,0.9905660377358491,0.9928571428571429,0.9923809523809524,0.9928571428571429,0.9928571428571429,0.9943181818181819,0.9905660377358491
