CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.117541790008545,1.6732919216156006,0.8356164383561644,0.8539343009931245,0.8356164383561644,0.8290981493670361,0.8356164383561644,0.8356164383561644,0.8266472354707649,0.8539343009931245
1,2.231921911239624,1.9947960376739502,0.8247422680412371,0.8445165945165946,0.8247422680412371,0.8288981901730841,0.8247422680412371,0.8247422680412371,0.8206745348289467,0.8445165945165946
2,1.9112281799316406,2.099403142929077,0.872852233676976,0.8820346320346321,0.872852233676976,0.8689364945242474,0.872852233676976,0.872852233676976,0.8666666666666667,0.8820346320346321
3,2.1420419216156006,2.1974120140075684,0.845360824742268,0.8456464918729069,0.845360824742268,0.8238026684615214,0.845360824742268,0.845360824742268,0.8289075630252101,0.8456464918729069
4,2.5330686569213867,2.625307083129883,0.8247422680412371,0.8277655258787334,0.8247422680412371,0.8180814354727399,0.8247422680412371,0.8247422680412371,0.8380715470267709,0.8277655258787334
5,1.950683832168579,1.8831779956817627,0.8517241379310345,0.8672438672438673,0.8517241379310345,0.853575730657676,0.8517241379310345,0.8517241379310345,0.8467279596311855,0.8672438672438673
6,1.9122700691223145,1.7933549880981445,0.8206896551724138,0.8333333333333334,0.8206896551724138,0.8211904495846835,0.8206896551724138,0.8206896551724138,0.8192757748260595,0.8333333333333334
7,1.938096046447754,1.9983470439910889,0.8373702422145328,0.8486317603964663,0.8373702422145328,0.8357787121774259,0.8373702422145328,0.8373702422145328,0.8379992721764874,0.8486317603964663
8,2.016134023666382,2.4091339111328125,0.8858131487889274,0.888080873374991,0.8858131487889273,0.8888822747385756,0.8858131487889274,0.8858131487889274,0.8932538178517927,0.888080873374991
9,1.8904080390930176,1.7938659191131592,0.8339100346020761,0.8500323206205559,0.8339100346020761,0.8302264292363302,0.8339100346020761,0.8339100346020761,0.8228054173576561,0.8500323206205559
