CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,2.157435894012451,1.7901031970977783,0.9754901960784313,0.9703126702255147,0.9754901960784313,0.9721120984278878,0.9754901960784313,0.9754901960784313,0.9739789196310935,0.9703126702255147
1,1.6186559200286865,2.255906105041504,0.9754901960784313,0.9817518248175183,0.9754901960784313,0.9727207081918108,0.9754901960784313,0.9754901960784313,0.9652777777777778,0.9817518248175183
2,1.576897144317627,1.6730568408966064,0.9705882352941176,0.9704760867196862,0.9705882352941176,0.9669117647058822,0.9705882352941176,0.9705882352941176,0.9636070853462158,0.9704760867196862
3,1.3745357990264893,1.6856162548065186,0.946078431372549,0.9446018084758688,0.9460784313725489,0.9395588116465106,0.946078431372549,0.946078431372549,0.9350746268656717,0.9446018084758688
4,1.3947029113769531,1.774428129196167,0.9705882352941176,0.9781021897810219,0.9705882352941176,0.9673773987206823,0.9705882352941176,0.9705882352941176,0.9589041095890412,0.9781021897810219
5,1.6148531436920166,1.6770298480987549,0.9605911330049262,0.9705882352941176,0.9605911330049262,0.9566794707639779,0.9605911330049262,0.9605911330049262,0.9466666666666667,0.9705882352941176
6,1.4056708812713623,1.7996151447296143,0.9655172413793104,0.9591198419666374,0.9655172413793104,0.9608636977058029,0.9655172413793104,0.9655172413793104,0.9626741871267419,0.9591198419666374
7,1.5196468830108643,1.8827731609344482,0.9605911330049262,0.9705882352941176,0.9605911330049262,0.9566794707639779,0.9605911330049262,0.9605911330049262,0.9466666666666667,0.9705882352941176
8,1.433332920074463,1.898266077041626,0.9704433497536946,0.9703687445127305,0.9704433497536946,0.966830065359477,0.9704433497536946,0.9704433497536946,0.963551806186459,0.9703687445127305
9,1.2587618827819824,1.6901240348815918,0.916256157635468,0.9299275680421422,0.916256157635468,0.9093583379297665,0.916256157635468,0.916256157635468,0.8981199186991871,0.9299275680421422
