fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.307610034942627,0.772413969039917,0.9989266759607068,-3.3981999999995196,-0.033991164659133224,-0.054746144497949026,-1.7365756539704815e-05,-7.958078640513122e-13
1.2177832126617432,0.754755973815918,0.999932733232409,-0.5965999999993272,-0.01099156626564736,-0.003170948313236946,-8.596306367273546e-07,-7.958078640513122e-13
1.2300570011138916,0.6447250843048096,0.9993187016973124,-2.2257999999994382,-0.03208514056275147,-0.03310703879513841,-7.459683463806781e-06,-7.958078640513122e-13
1.1842820644378662,0.6647381782531738,0.999802814765269,-1.1460999999992723,-0.020987951807729402,-0.009341206505993906,-2.7441932179201062e-06,-7.958078640513122e-13
1.1608660221099854,0.6633861064910889,0.9983860557842037,-3.438299999999458,-0.03908554216922588,-0.07943649819272298,-1.7166999476023854e-05,-7.958078640513122e-13
1.1745209693908691,0.7650799751281738,0.9992835051206292,-2.6846999999994168,-0.022993145161860278,-0.033116431008034304,-1.0365329409876858e-05,-7.958078640513122e-13
1.199146032333374,0.7666549682617188,0.9992984267423662,-2.4229999999996465,-0.02989395161343011,-0.03500506415319086,-8.16903680120635e-06,-7.958078640513122e-13
1.1630079746246338,0.6630470752716064,0.9994209380100046,-2.260799999999385,-0.030470967742444104,-0.029883506532216154,-9.169801571261599e-06,-7.958078640513122e-13
1.1548280715942383,0.6657037734985352,0.9988190757766532,-3.0143999999994406,-0.04090597278271435,-0.05859588963909073,-1.4451660678611459e-05,-8.029132914089132e-13
1.1746699810028076,0.6633589267730713,0.9996027088629464,-1.3658999999992858,-0.0286915322585881,-0.01907067834673198,-6.1556582302178345e-06,-7.958078640513122e-13
