fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.0938780307769775,0.7705550193786621,0.9961213955773968,-3.8714999999989317,-0.024875313808018978,-0.06585499514640689,-1.4737380656659176e-05,-4.263256414560601e-13
1.0665700435638428,1.7480878829956055,0.9998720849056608,-0.6318999999988506,-0.007410460251479622,-0.0022904615481025544,-5.421757949206219e-07,-4.263256414560601e-13
1.2351338863372803,1.2493839263916016,0.9966457683563743,-3.8092000000009705,-0.01813514644402733,-0.06080378338915009,-1.1836016150833e-05,-4.121147867408581e-13
1.2620408535003662,1.0794389247894287,0.9999703299280577,-0.3293000000004582,-0.0042451882850239745,-0.0005720353974859304,-1.1146077347563293e-07,-4.121147867408581e-13
1.2786681652069092,1.0769069194793701,0.9999344378821778,-0.42719999999883385,-0.006702928870770216,-0.001244823263585355,-2.946104358159012e-07,-4.263256414560601e-13
1.0736629962921143,0.6681230068206787,0.9998959087809041,-0.5072999999988497,-0.006107112971203957,-0.0017081520501985887,-4.0170344397025025e-07,-4.263256414560601e-13
1.1071550846099854,0.7574911117553711,0.9999947019440188,-0.08009999999884343,-0.002168907563572468,-9.252260503909534e-05,-2.1112570569172796e-08,-4.121147867408581e-13
1.0822539329528809,0.6578922271728516,0.9994535017721139,-1.5397000000006784,-0.00968529411818601,-0.010167834915971646,-1.924049164642347e-06,-4.121147867408581e-13
1.102410078048706,0.6661708354949951,0.9951073674608785,-4.5568000000010045,-0.021240336134949248,-0.08734533294121215,-1.7185973373324995e-05,-4.121147867408581e-13
1.0658409595489502,0.665457010269165,0.9954795611886867,-4.574599999999009,-0.025877310924794995,-0.08876379100835582,-1.9799678699057185e-05,-4.121147867408581e-13
