fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.2461810111999512,0.7584569454193115,0.9993426751610619,-5.268500000001197,-0.029125423729930794,-0.09621493735597679,-1.757878247826083e-05,-1.5063505998114124e-12
1.1553621292114258,0.7632849216461182,0.9998087208055427,-2.222200000001365,-0.031530508475730856,-0.027489916847494526,-5.438201580990218e-06,-1.5205614545266144e-12
1.1557281017303467,0.7700049877166748,0.999747301951812,-2.0596000000013532,-0.027919047620225807,-0.037547958367412725,-6.5191418004387275e-06,-1.5063505998114124e-12
1.160362720489502,0.6676630973815918,0.9999805989829653,-0.7907999999991162,-0.007537414967162032,-0.0027982942857126833,-9.966761350197768e-07,-1.5063505998114124e-12
1.150146722793579,0.6579701900482178,0.9999258054353805,-1.6802000000014203,-0.01371768707590549,-0.011147210068036767,-2.2028599774182637e-06,-1.4352963262354024e-12
1.1513428688049316,0.668910026550293,0.9984143374832323,-7.913200000001154,-0.04527993197393116,-0.23325742588441353,-4.556088485740113e-05,-1.4921397450962104e-12
1.1517670154571533,0.6730589866638184,0.9999540169896785,-0.849899999999117,-0.014073129252876806,-0.006905192687065944,-2.456727099894234e-06,-1.4921397450962104e-12
1.1873228549957275,0.8751611709594727,0.9999815967878006,-0.4877999999991047,-0.00983129251811798,-0.0028236565306029963,-9.85516461219023e-07,-1.4779288903810084e-12
1.1614012718200684,0.6622169017791748,0.9999915208220899,-0.3251999999991213,-0.008302040817447506,-0.0012791464625792118,-4.309847099745605e-07,-1.5063505998114124e-12
1.1907329559326172,0.6698448657989502,0.9999607070042814,-1.0586999999991136,-0.011127891157649552,-0.0057635281632545336,-2.2348151393232275e-06,-1.4637180356658064e-12
