fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.2033789157867432,0.6538240909576416,0.9998863289097641,-0.4428999999993053,-0.010325000000171376,-0.002601636679096392,-8.751676510430062e-07,-0.0
1.220095157623291,0.6519379615783691,0.9994535224739015,-1.6573999999993347,-0.018114747636981475,-0.0118858665103762,-4.28024173042726e-06,-0.0
1.2096471786499023,0.6594209671020508,0.9995156567372068,-1.6643999999993468,-0.015311254489977543,-0.011494908928813911,-4.110942154954493e-06,-7.034373084024992e-13
1.2033421993255615,0.7664608955383301,0.9998801255243337,-0.741599999999309,-0.011244044943897174,-0.0027971096934187485,-9.931720355549793e-07,-7.034373084024992e-13
1.1957597732543945,0.6718358993530273,0.9999309681355429,-0.4736338709670349,-0.008640466422744714,-0.0016499529986145841,-5.362078754478902e-07,-6.963318810448982e-13
1.1966772079467773,0.6549761295318604,0.9998859290742687,-0.5774365853659162,-0.009463100118689716,-0.002536436359907996,-8.025712820107773e-07,-0.0
1.24086594581604,0.661710262298584,0.9993578162251924,-1.4679000000010163,-0.018280423148864317,-0.014144182423205299,-3.839875058866419e-06,-6.963318810448982e-13
1.2023918628692627,0.654594898223877,0.999060836924354,-2.224799999999398,-0.020668901758369114,-0.02315426149816255,-7.968906668086835e-06,-6.963318810448982e-13
1.226694107055664,0.660114049911499,0.9998637251200772,-0.8445999999993035,-0.009784269663054864,-0.0032958352059817716,-1.207242163025821e-06,-0.0
1.5823111534118652,0.6640939712524414,0.9999132091171429,-0.4219999999993149,-0.01060657602908388,-0.0016854889333169983,-5.93191292229767e-07,-6.963318810448982e-13
