fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
1.4010698795318604,0.7678098678588867,0.9999888858043757,-0.13913409090839224,-0.0017329966335923608,-9.034199102149072e-05,-4.385123819548389e-08,-8.313350008393172e-13
1.3094770908355713,0.6593570709228516,0.999909153812828,-0.17979999999933938,-0.005996300292611864,-0.0005863054596198625,-2.754999587403848e-07,-8.313350008393172e-13
1.3258907794952393,0.6463360786437988,0.9991505333506232,-0.8517627450974317,-0.011168009793316442,-0.005468269161819769,-2.469141578454097e-06,-8.384404281969182e-13
1.2845702171325684,0.6645078659057617,0.9994851016530186,-0.7572999999999936,-0.012327931035061628,-0.004077135896546057,-1.945703991386974e-06,-8.384404281969182e-13
1.2951669692993164,0.874459981918335,0.999505345080289,-0.6587486486486895,-0.008832604846854018,-0.003572923271009501,-1.6147635289583246e-06,-8.384404281969182e-13
1.3030989170074463,0.6638278961181641,0.9999645188169811,-0.11829999999921625,-0.004171786834451321,-0.00029802228555906424,-1.3219699391280818e-07,-8.384404281969182e-13
1.4019510746002197,0.8640720844268799,0.999373281432026,-0.8346228260868003,-0.010448798336081162,-0.004329228021249463,-2.0430328709707457e-06,-8.384404281969182e-13
1.3135290145874023,0.8475079536437988,0.9998422003754253,-0.3777000000005799,-0.006282614608596906,-0.0009371902364636958,-4.295874395213702e-07,-8.384404281969182e-13
1.3120231628417969,0.7561278343200684,0.9997454652768832,-0.5881000000006722,-0.006591973870041066,-0.001785769050600602,-7.212019047462384e-07,-8.384404281969182e-13
1.342357873916626,0.7519292831420898,0.9991624598413159,-0.7693000000003849,-0.011586637931662688,-0.005434699269403087,-2.3709414095440046e-06,-8.384404281969182e-13
