CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,1.154632806777954,1.7297580242156982,0.9781021897810219,0.9785714285714286,0.9781021897810219,0.9781021897810218,0.9781021897810219,0.9781021897810219,0.9785714285714286,0.9785714285714286
1,1.1410861015319824,1.7304019927978516,0.9852941176470589,0.9857142857142858,0.9852941176470589,0.9852909366212416,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9857142857142858
2,1.1189019680023193,1.7304041385650635,0.9632352941176471,0.9642857142857143,0.9632352941176471,0.9632333062989997,0.9632352941176471,0.9632352941176471,0.9647887323943662,0.9642857142857143
3,1.1163840293884277,1.7248561382293701,0.9779411764705882,0.9785714285714286,0.9779411764705882,0.9779399837793998,0.9779411764705882,0.9779411764705882,0.9782608695652174,0.9785714285714286
4,1.0694968700408936,1.7223930358886719,0.9705882352941176,0.9714285714285714,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9714285714285714,0.9714285714285714
5,1.1386640071868896,1.7086610794067383,0.9485294117647058,0.95,0.9485294117647058,0.9485043544112078,0.9485294117647058,0.9485294117647058,0.952054794520548,0.95
6,1.0835459232330322,1.7206602096557617,0.9632352941176471,0.9642857142857143,0.9632352941176471,0.9632333062989997,0.9632352941176471,0.9632352941176471,0.9647887323943662,0.9642857142857143
7,1.1070709228515625,1.7197511196136475,0.9558823529411765,0.9571428571428571,0.9558823529411765,0.9558728098637249,0.9558823529411765,0.9558823529411765,0.9583333333333333,0.9571428571428571
8,1.128519058227539,1.708177089691162,0.9558823529411765,0.9571428571428571,0.9558823529411765,0.9558728098637249,0.9558823529411765,0.9558823529411765,0.9583333333333333,0.9571428571428571
9,1.073585033416748,1.709468126296997,0.9558823529411765,0.9571428571428571,0.9558823529411765,0.9558728098637249,0.9558823529411765,0.9558823529411765,0.9583333333333333,0.9571428571428571
