,0,10,20,30,40,50,60,70,80,90,100
MAE,24.597347861230396,19.075364500446387,14.147193445795466,10.344077656090986,7.806628590703624,7.115688090075253,4.752426035683781,5.1404310402409745,4.418043474725114,4.354289739515093,3.7703442889595538
RMSE,26.119683303065834,20.983280783645608,16.339357105025517,12.86629862611451,10.507713194258768,9.637483952515861,6.397044430660911,6.791585606166546,5.989062909216436,5.93184563038848,5.222027080801037
