,0,10,20,30,40,50,60,70,80,90,100
MAE,9.019488579855912,6.202423835223075,5.171644661686806,4.269975629922305,3.542461493102442,3.8115295111182435,2.8165265715858903,3.1562216725755934,3.253155690630226,2.8368394613751757,2.565077723383308
RMSE,12.438815014335432,9.84883642622862,7.381182272038885,6.281256715729661,4.768278097373283,5.835761430523695,3.8193508817912516,4.4153974376479255,4.710639037493501,4.092763235837862,3.5078757044240345
