fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0.9042208194732666,0.7484490871429443,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7466480731964111,0.6564550399780273,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7438850402832031,0.7485220432281494,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7502608299255371,0.6549711227416992,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7433052062988281,0.6608169078826904,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7376041412353516,0.6462297439575195,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7329468727111816,0.6682491302490234,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7461056709289551,0.6691341400146484,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.9682130813598633,0.8249571323394775,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7865028381347656,0.6625580787658691,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
