fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0.760199785232544,0.645500898361206,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7479071617126465,0.6602070331573486,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7396349906921387,0.6596179008483887,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7354538440704346,0.6696782112121582,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7925050258636475,0.7491531372070312,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7499990463256836,0.6633999347686768,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7522478103637695,0.7568979263305664,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.8019959926605225,0.6620419025421143,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7610490322113037,0.6661598682403564,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7643070220947266,0.6575429439544678,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
