fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0.7965030670166016,0.7510678768157959,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.813849925994873,0.6418030261993408,0.9999989818181818,-0.011999999999999567,-8.510638297872033e-05,-1.0212765957446072e-06,-2.8425636123271185e-08,-0.0
0.7702353000640869,0.6537826061248779,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.8433051109313965,0.7718589305877686,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7815990447998047,0.6547787189483643,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7845618724822998,0.6601920127868652,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7711601257324219,0.6604149341583252,0.9999995454545455,-0.008000000000000007,-5.673758865248232e-05,-4.53900709219859e-07,-1.2625184743143472e-08,-0.0
0.8916370868682861,0.6573810577392578,0.9999998868686869,-0.0040000000000000036,-2.836879432624116e-05,-1.1347517730496475e-07,-7.085112878256971e-09,-0.0
0.8065338134765625,0.6491661071777344,0.9999999716094772,-0.0019999999999997797,-1.4285714285712712e-05,-2.857142857142228e-08,-1.7848218376109458e-09,-0.0
0.7907810211181641,0.6512131690979004,0.9999999436619719,-0.0019999999999997797,-2.8571428571425423e-05,-5.714285714284456e-08,-3.5696436752218916e-09,-0.0
