fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0.7389857769012451,0.6568591594696045,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7479867935180664,0.6599960327148438,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7393567562103271,0.6593501567840576,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7437138557434082,0.6667270660400391,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7442619800567627,0.6523139476776123,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7402298450469971,0.6575160026550293,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.744577169418335,0.6640889644622803,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.816364049911499,0.6443662643432617,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7543020248413086,0.6525938510894775,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.7438499927520752,0.660775899887085,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
