,0,10,20,30,40,50,60,70,80,90,100
MAE,13.41580038514744,11.279679479631506,10.158763695157079,9.094303080162764,8.465364101114115,7.806764705377339,7.5810436735654605,7.292368031280112,7.009139816931437,6.844425237153735,6.644299908142525
RMSE,18.062795248181907,15.006374841415296,13.791102443027734,12.699495931674608,11.931340188005102,11.27553074872029,11.056580261450147,10.859289820442417,10.559622166869104,10.40260129648569,10.229768527583524
