CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,6.810876131057739,2.074505090713501,0.7560738581146744,0.8367261953523935,0.7560738581146744,0.7178045639044114,0.7560738581146744,0.7560738581146744,0.7210760099691371,0.8367261953523935
1,6.1041600704193115,2.1847660541534424,0.7541302235179786,0.8340654952076677,0.7541302235179786,0.7156343102383401,0.7541302235179786,0.7541302235179786,0.7154905735528413,0.8340654952076677
2,7.12714695930481,2.517132043838501,0.7774538386783285,0.8516629802572294,0.7774538386783284,0.7358579897181862,0.7774538386783285,0.7774538386783285,0.7386281819918331,0.8516629802572294
3,7.749185085296631,2.497903823852539,0.7636186770428015,0.8386752136752137,0.7636186770428015,0.7244440747837056,0.7636186770428015,0.7636186770428015,0.7239934520335933,0.8386752136752137
4,9.749650239944458,3.007519006729126,0.7555988315481986,0.8317307692307692,0.7555988315481986,0.7150453116116643,0.7555988315481986,0.7555988315481986,0.7163570497144285,0.8317307692307692
5,7.485896825790405,2.4972970485687256,0.7779941577409932,0.8541666666666666,0.7779941577409932,0.7362093893341289,0.7779941577409932,0.7779941577409932,0.7379305752775046,0.8541666666666666
6,7.15234899520874,2.710482120513916,0.7672833495618305,0.8418803418803419,0.7672833495618305,0.7270568775499734,0.7672833495618305,0.7672833495618305,0.7291297340456019,0.8418803418803419
7,7.136186838150024,2.487300157546997,0.7526777020447907,0.8258547008547009,0.7526777020447907,0.7132122711634561,0.7526777020447907,0.7526777020447907,0.7212426876605981,0.8258547008547009
8,7.353582143783569,2.4798519611358643,0.7517039922103214,0.828525641025641,0.7517039922103214,0.7127304889942837,0.7517039922103214,0.7517039922103214,0.719218120260343,0.828525641025641
9,6.603816986083984,2.496584892272949,0.7692307692307693,0.8408119658119658,0.7692307692307693,0.7281563418584479,0.7692307692307693,0.7692307692307693,0.7243184364698309,0.8408119658119658
