CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,7.934664011001587,2.6117491722106934,0.8355795148247979,0.8993447201632829,0.8355795148247979,0.827906760470067,0.8355795148247979,0.8355795148247979,0.8175903196452549,0.8993447201632829
1,7.434524774551392,2.4889771938323975,0.822841726618705,0.8919956140350878,0.822841726618705,0.8160204250154112,0.822841726618705,0.822841726618705,0.8059739325254706,0.8919956140350878
2,8.79392409324646,2.498886823654175,0.8208820882088209,0.8908991228070176,0.8208820882088209,0.8139840902631592,0.8208820882088209,0.8208820882088209,0.804001870948092,0.8908991228070176
3,7.327147006988525,2.4993033409118652,0.8325832583258326,0.8980263157894738,0.8325832583258327,0.8255320644529244,0.8325832583258326,0.8325832583258326,0.811244535286436,0.8980263157894738
4,7.208284854888916,2.496354103088379,0.8055805580558055,0.8810887713832868,0.8055805580558055,0.8005153629491079,0.8055805580558055,0.8055805580558055,0.790531473682525,0.8810887713832868
5,7.237120866775513,2.482328176498413,0.7857785778577858,0.8675568399191125,0.7857785778577858,0.7813404839156917,0.7857785778577858,0.7857785778577858,0.7825173855476887,0.8675568399191125
6,8.052034854888916,2.495237112045288,0.7929792979297929,0.8714526288462588,0.7929792979297929,0.7882518807098678,0.7929792979297929,0.7929792979297929,0.7880655678370584,0.8714526288462588
7,6.806416988372803,2.0712740421295166,0.781981981981982,0.8653508771929825,0.781981981981982,0.7783706807244059,0.781981981981982,0.781981981981982,0.7833281355184565,0.8653508771929825
8,6.926344871520996,1.7697689533233643,0.8315315315315316,0.8964912280701754,0.8315315315315316,0.8243248267974472,0.8315315315315316,0.8315315315315316,0.8110107008739483,0.8964912280701754
9,7.004601955413818,2.091702938079834,0.8126126126126126,0.8859649122807017,0.8126126126126126,0.8062653852880493,0.8126126126126126,0.8126126126126126,0.79805870645973,0.8859649122807017
