CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,9.131978034973145,3.151364803314209,0.8744813278008299,0.9324225157558491,0.8744813278008299,0.9073161299176006,0.8744813278008299,0.8744813278008299,0.9019798952719489,0.9324225157558491
1,8.050209045410156,3.1447720527648926,0.8992731048805815,0.9464193214193215,0.8992731048805815,0.9248522165933796,0.8992731048805815,0.8992731048805815,0.9173678136464156,0.9464193214193215
2,8.132283926010132,2.712249994277954,0.8908523908523909,0.9397666897666898,0.8908523908523909,0.9185048422549862,0.8908523908523909,0.8908523908523909,0.9112122725282111,0.9397666897666898
3,7.294191122055054,2.48081111907959,0.8783783783783784,0.9321725571725571,0.8783783783783784,0.9096174991403839,0.8783783783783784,0.8783783783783784,0.9031464737793851,0.9321725571725571
4,9.837072134017944,2.975578784942627,0.8918918918918919,0.9420766920766921,0.8918918918918919,0.9195198105081825,0.8918918918918919,0.8918918918918919,0.9124407338693054,0.9420766920766921
5,8.768939971923828,2.47107195854187,0.8659043659043659,0.9281300531300531,0.8659043659043659,0.9014349978012232,0.8659043659043659,0.8659043659043659,0.8971012763926995,0.9281300531300531
6,7.500957012176514,2.6972148418426514,0.8814968814968815,0.9355509355509355,0.8814968814968815,0.9120861435088089,0.8814968814968815,0.8814968814968815,0.9057163210689462,0.9355509355509355
7,9.737493991851807,4.641640901565552,0.896049896049896,0.9448053823053822,0.896049896049896,0.9225240975320558,0.896049896049896,0.896049896049896,0.915207224641187,0.9448053823053822
8,8.953880786895752,2.588855028152466,0.893970893970894,0.9401853776853777,0.8939708939708941,0.9204945200187072,0.893970893970894,0.893970893970894,0.9128654970760234,0.9401853776853777
9,8.449699878692627,3.279517889022827,0.9074844074844075,0.9483136983136983,0.9074844074844075,0.9302309629498976,0.9074844074844075,0.9074844074844075,0.9220750952888287,0.9483136983136983
