CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,7.283404111862183,2.108299970626831,0.9989583333333333,0.9988304093567252,0.9989583333333333,0.9991472967477671,0.9989583333333333,0.9989583333333333,0.9994666666666667,0.9988304093567252
1,6.63460111618042,2.398729085922241,0.9979166666666667,0.9976608187134502,0.9979166666666667,0.9982929577464787,0.9979166666666667,0.9979166666666667,0.9989350372736955,0.9976608187134502
2,6.94982385635376,2.2939209938049316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,7.0519959926605225,2.6052637100219727,0.9968684759916493,0.9964788732394366,0.9968684759916493,0.9974307279839844,0.9968684759916493,0.9968684759916493,0.9984051036682615,0.9964788732394366
4,7.380530834197998,1.9235241413116455,0.9968684759916493,0.9964788732394366,0.9968684759916493,0.9974307279839844,0.9968684759916493,0.9968684759916493,0.9984051036682615,0.9964788732394366
5,6.196367979049683,1.8806440830230713,0.9979123173277662,0.9976525821596244,0.9979123173277662,0.9982888103651355,0.9979123173277662,0.9979123173277662,0.9989350372736955,0.9976525821596244
6,6.974405765533447,2.1824488639831543,0.9979123173277662,0.9976525821596244,0.9979123173277662,0.9982888103651355,0.9979123173277662,0.9979123173277662,0.9989350372736955,0.9976525821596244
7,6.486313104629517,2.38596510887146,0.9979123173277662,0.9976525821596244,0.9979123173277662,0.9982888103651355,0.9979123173277662,0.9979123173277662,0.9989350372736955,0.9976525821596244
8,6.64132022857666,2.180309772491455,0.9937369519832986,0.9929577464788734,0.9937369519832986,0.9948463848070516,0.9937369519832986,0.9937369519832986,0.9968253968253968,0.9929577464788734
9,6.553008079528809,1.9857711791992188,0.9968684759916493,0.9964788732394366,0.9968684759916493,0.9974307279839844,0.9968684759916493,0.9968684759916493,0.9984051036682615,0.9964788732394366
