CV Fold,fit_time,score_time,test_accuracy,test_balanced_accuracy,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,test_precision_macro,test_recall_macro
0,7.762648105621338,2.3944520950317383,0.9604672057502246,0.9703273665537816,0.9604672057502246,0.9531257048501732,0.9604672057502246,0.9604672057502246,0.9408323274502767,0.9703273665537816
1,7.653213977813721,1.7766032218933105,0.9694519317160827,0.9772113368811483,0.9694519317160827,0.9633095464695923,0.9694519317160827,0.9694519317160827,0.9525487826709632,0.9772113368811483
2,7.795289039611816,2.4998860359191895,0.977538185085355,0.9809909691985164,0.977538185085355,0.9743312786727435,0.977538185085355,0.977538185085355,0.9688703195949572,0.9809909691985164
3,7.4325408935546875,2.281870126724243,0.9667565139263252,0.9756087727785842,0.9667565139263252,0.9599548267613874,0.9667565139263252,0.9667565139263252,0.9481401497847363,0.9756087727785842
4,7.832566022872925,2.176292896270752,0.9703504043126685,0.9772314949201742,0.9703504043126685,0.9647637375673384,0.9703504043126685,0.9703504043126685,0.9550255622859264,0.9772314949201742
5,7.533792972564697,2.072715997695923,0.9595323741007195,0.9697534983418263,0.9595323741007195,0.9520108596241584,0.9595323741007195,0.9595323741007195,0.9394449322017365,0.9697534983418263
6,8.055024862289429,2.791133165359497,0.9703237410071942,0.9782331014586535,0.9703237410071942,0.9640976942258236,0.9703237410071942,0.9703237410071942,0.9530898026426385,0.9782331014586535
7,8.231389045715332,1.659296989440918,0.9666966696669667,0.9719576559087599,0.9666966696669667,0.9620571979088659,0.9666966696669667,0.9666966696669667,0.9547347379520534,0.9719576559087599
8,7.167160987854004,1.774017095565796,0.9738973897389739,0.978300506888835,0.9738973897389739,0.969919232076703,0.9738973897389739,0.9738973897389739,0.9632349341557743,0.978300506888835
9,6.802967071533203,1.8615880012512207,0.9774977497749775,0.9819892690555151,0.9774977497749775,0.9735037118187279,0.9774977497749775,0.9774977497749775,0.9664639282457027,0.9819892690555151
